Posted,Title,Price,Deets,Address,URL
May 10,Immaculate single for Rent - Flexible terms & Easy approval,$925,"
                    3br -
                ",Collingdale,https://philadelphia.craigslist.org/apa/d/darby-immaculate-single-for-rent/6885719735.html
May 10,Living here gets you immediate access to it all while remaining nestle,$2644,"
                    2br -
                    910ft",University City  Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-living-here-gets-you/6885802891.html
May 10,$375 OFF of the first month's rent!!! Unique loft space in the heart o,$1295,"
                    450ft",Queen Village Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-375-off-of-the-first/6885797484.html
May 10,Riverfront and Balcony Views!,$1606,"
                    1br -
                    686ft",,https://philadelphia.craigslist.org/apa/d/conshohocken-riverfront-and-balcony/6885818554.html
May 10,Exceptional Single,$1400,"
                    4br -
                ",Levittown,https://philadelphia.craigslist.org/apa/d/levittown-exceptional-single/6885709438.html
May 10,Great Neighborhood! Fabulous 1-Bedroom with Patio/Yard,$1195,"
                    1br -
                ",South Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-great-neighborhood/6885818060.html
May 10,Studio Apartment for Rent 15 minutes Away from Center City,$750,"
                    1br -
                ",1232 N Carlisle St,https://philadelphia.craigslist.org/apa/d/philadelphia-studio-apartment-for-rent/6885818028.html
May 10,"1 Bedroom Apt Fantastic Location! New Kitchens, Spacious Floorplans!",$1445,"
                    1br -
                ",Bryn Mawr/ Rosemont/ Main Line,https://philadelphia.craigslist.org/apa/d/bryn-mawr-1-bedroom-apt-fantastic/6885817943.html
May 10,"It boasts a superior location, an undeniable charm, a wide variety of",$1625,"
                    1br -
                    600ft",Rittenhouse Square Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-it-boasts-superior/6870737772.html
May 10,HALF MONTH FREE Special for a limited time! BRAND NEW LOFT STYLE LUXUR,$1795,"
                    2br -
                    990ft",East Falls Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-half-month-free-special/6870745425.html
May 10,Just a few blocks away from all the good things Center City has to off,$1450,"
                    450ft",Graduate Hopsital Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-just-few-blocks-away-from/6870740279.html
May 10,Beautiful Location! Amazing 2BD/2BA with HUGE PRIVATE DECK - June,$2625,"
                    2br -
                ",Fishtown,https://philadelphia.craigslist.org/apa/d/philadelphia-beautiful-location-amazing/6885817723.html
May 10,All Your Needs In One Place!,$2710,"
                    2br -
                    1958ft",,https://philadelphia.craigslist.org/apa/d/philadelphia-all-your-needs-in-one-place/6885802263.html
May 10,One bed Apartment at a Great price - Just updated!,$525,"
                    1br -
                ",Mt Airy,https://philadelphia.craigslist.org/apa/d/philadelphia-one-bed-apartment-at-great/6885744358.html
May 10,2 BED/2 BATH  AVAILABLE!! TOUR NOW!! $99.00 SECURITY DEPOSIT,$1480,"
                    2br -
                    1016ft",NORTHEAST PHILADELPHIA 19114,https://philadelphia.craigslist.org/apa/d/philadelphia-2-bed-2-bath-available/6885817383.html
May 10,"Close to fun activities in Levittown, Cats welcome, Off street parking",$1380,"
                    2br -
                    1100ft",,https://philadelphia.craigslist.org/apa/d/levittown-close-to-fun-activities-in/6874564836.html
May 10,Fully Renovated - New Kitchen - Stainless Appliances,$1755,"
                    2br -
                    1033ft","Eagleville, King of Prussia, Norristown",https://philadelphia.craigslist.org/apa/d/norristown-fully-renovated-new-kitchen/6885807602.html
May 10,"*Luxury QueenVillage 2BR/2BATH D/W, G/D, G/H, C/A, ROOF DECK...No Pets",$1395,"
                    2br -
                ",Queen Village - S. 2nd/Fitzwater,https://philadelphia.craigslist.org/apa/d/philadelphia-luxury-queenvillage-2br/6885808304.html
May 10,"Private balconies, Elevator, Group Exercise",$2445,"
                    1br -
                    685ft",,https://philadelphia.craigslist.org/apa/d/philadelphia-private-balconies-elevator/6879675598.html
May 10,1 Bedroom w/ Den Large enough to use as 2nd Bedroom!! One MONTH FREE!,$2720,"
                    1br -
                    1046ft",,https://philadelphia.craigslist.org/apa/d/philadelphia-1-bedroom-den-large-enough/6885808389.html
May 10,"Spacious Floor Plans, Around corner from PCOM, Island in Kitchen",$1720,"
                    2br -
                ",2746 Belmont Avenue,https://philadelphia.craigslist.org/apa/d/bala-cynwyd-spacious-floor-plans-around/6880574942.html
May 10,"Large Yard, Lovely House Summerton",$800,"
                    3br -
                ",Summerton,https://philadelphia.craigslist.org/apa/d/philadelphia-large-yard-lovely-house/6885800341.html
May 10,"July: Outstanding 2-Story Home w. 3 Rooms, W/D, Yard & Porch",$2100,"
                    3br -
                    1120ft",Northern Liberties,https://philadelphia.craigslist.org/apa/d/philadelphia-july-outstanding-2-story/6885814190.html
May 10,"☀ West Chester Apartment Homes, Extra Storage, Dog Park",$1539,"
                    1br -
                    835ft",,https://philadelphia.craigslist.org/apa/d/west-chester-west-chester-apartment/6880114803.html
May 10,Move In Special - Beautiful 2 bedroom unit near Northern Liberties,$1375,"
                    2br -
                ",989 N Marshall Street - 3rd floor,https://philadelphia.craigslist.org/apa/d/philadelphia-move-in-special-beautiful/6885814055.html
May 10,Have Pets? Can bring them to this home,$700,N/A,Cobbs Creek,https://philadelphia.craigslist.org/apa/d/philadelphia-have-pets-can-bring-them/6885715184.html
May 10,"2 bedroom - Playground, Resort-style pool, Sport Court",$1845,"
                    2br -
                    1240ft",,https://philadelphia.craigslist.org/apa/d/glen-mills-2-bedroom-playground-resort/6884191716.html
May 10,Six room Torresdale Twinhouse,$750,"
                    6br -
                ",Torresdale,https://philadelphia.craigslist.org/apa/d/philadelphia-six-room-torresdale/6885800060.html
May 10,Occupy NOW: Elegant 2BD/2BA with Storage & High Ceilings,$1095,"
                    2br -
                ",Mantua,https://philadelphia.craigslist.org/apa/d/philadelphia-occupy-now-elegant-2bd-2ba/6885813382.html
May 10,"Private Patio/Balcony, Ice Maker, Elevator Service",$1666,"
                    1br -
                    600ft",,https://philadelphia.craigslist.org/apa/d/conshohocken-private-patio-balcony-ice/6885813288.html
May 10,"Door Attendant, Range, Freeway Access",$2445,"
                    1br -
                    685ft",,https://philadelphia.craigslist.org/apa/d/philadelphia-door-attendant-range/6885812911.html
May 10,A Must See! Chic 2BD/2BA with HW Floor - Newly Renovated!,$1195,"
                    2br -
                ",Mantua,https://philadelphia.craigslist.org/apa/d/philadelphia-must-see-chic-2bd-2ba-with/6885812713.html
May 10,"Italian Market Two bedroom, great setting",$700,N/A,Italian Market,https://philadelphia.craigslist.org/apa/d/philadelphia-italian-market-two-bedroom/6885740781.html
May 10,"Fantastic 3BR home, Won't last!",$1100,"
                    3br -
                ",Folcroft,https://philadelphia.craigslist.org/apa/d/folcroft-fantastic-3br-home-wont-last/6885717146.html
May 10,Move in June: Incredible 1BD/1BA with Natural Light & Private Deck,$1895,"
                    1br -
                ",Northern Liberties,https://philadelphia.craigslist.org/apa/d/philadelphia-move-in-june-incredible/6885812095.html
May 10,Beautiful Setting Seven room Red Lion,$900,"
                    7br -
                ",Red Lion,https://philadelphia.craigslist.org/apa/d/philadelphia-beautiful-setting-seven/6885800433.html
May 10,Beautiful 3 bedroom home on the Main Line! Best Location!,$1925,"
                    3br -
                ",Bryn Mawr/ Main Line,https://philadelphia.craigslist.org/apa/d/haverford-beautiful-3-bedroom-home-on/6885811420.html
May 10,Available Now: Cool Studio with All Utilities Included - Center City,$995,"
                    350ft",Center City,https://philadelphia.craigslist.org/apa/d/philadelphia-available-now-cool-studio/6885811401.html
May 10,Come visit*open this Sat! Ren/new/lg closets*nr train/I95,$915,"
                    1br -
                ","Norwood, Delaware County, PA",https://philadelphia.craigslist.org/apa/d/norwood-come-visitopen-this-sat-ren-new/6885811288.html
May 10,Well kept House on Quiet street,$850,"
                    3br -
                ",Darby,https://philadelphia.craigslist.org/apa/d/darby-well-kept-house-on-quiet-street/6885724324.html
May 10,"Come Visit Today, Walk In Closet, Dishwasher",$1850,"
                    2br -
                    1050ft",Philadelphia,https://philadelphia.craigslist.org/apa/d/merion-station-come-visit-today-walk-in/6885811150.html
May 10,"Visit Your New Home, Clubhouse with Kitchen, Off Street Parking",$2500,"
                    3br -
                    2025ft",Norristown,https://philadelphia.craigslist.org/apa/d/bridgeport-visit-your-new-home/6885810403.html
May 10,"Easy Access to SEPTA Bus Stops, Pet Friendly, Close to Pennypack Park",$1050,"
                    1br -
                    715ft",Northeast Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-easy-access-to-septa-bus/6885810058.html
May 10,GREAT SPACE AND VALUE JUST OFF RITTENHOUSE SQUARE!,$1600,"
                    1br -
                    700ft",Rittenhouse Square Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-great-space-and-value-just/6885769298.html
May 10,Apartment Available TODAY. Apply the SAME DAY and there's NO APP FEE!,$1025,"
                    1br -
                    553ft",Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-apartment-available-today/6885809958.html
May 10,Come apply now! Quality 1 Bedrooms for a GREAT price!!,$895,"
                    1br -
                    680ft",bristol,https://philadelphia.craigslist.org/apa/d/bristol-come-apply-now-quality-1/6885808962.html
May 10,"2 Bedroom Apt, Mainline Location! W/D Avail in Unit, Open Floorplans!",$1631,"
                    2br -
                ",Bryn Mawr/ Main Line,https://philadelphia.craigslist.org/apa/d/bryn-mawr-2-bedroom-apt-mainline/6885808924.html
May 10,"1 Bed 1 Bath - Airbnb Friendly, Fitness Center",$1292,"
                    1br -
                    500ft",,https://philadelphia.craigslist.org/apa/d/west-chester-1-bed-1-bath-airbnb/6874661877.html
May 10,Rittenhouse Square 2 Bed 2 Bath Condo - Belgravia,$2999,"
                    2br -
                    1118ft",1811 Chestnut St,https://philadelphia.craigslist.org/apa/d/philadelphia-rittenhouse-square-2-bed-2/6885808678.html
May 10,PRIVATE OWNED-CURRENTLY 2-6 BEDROOMS AVAIL IN NORTHUMBERLAND COUNTY,$575,"
                    5br -
                ",PETS OK - GARAGES - LARGE YARDS,https://philadelphia.craigslist.org/apa/d/private-owned-currently-2-6-bedrooms/6885763101.html
May 10,3BR House Located in South Philadelphia!!,$1195,"
                    3br -
                ",,https://philadelphia.craigslist.org/apa/d/philadelphia-3br-house-located-in-south/6885808306.html
May 10,Reserve your perfect home today! Call now!,$1275,"
                    1br -
                    719ft",Hatfield,https://philadelphia.craigslist.org/apa/d/hatfield-reserve-your-perfect-home/6885808217.html
May 10,Charming condo unit with stunning views in the heart of center city!,$1100,"
                    319ft",,https://philadelphia.craigslist.org/apa/d/philadelphia-charming-condo-unit-with/6869131128.html
May 10,"Newly Renovated Apt./Ctr.AC/Parking""HEAT INCLUDED""Move-In Special!",$1100,"
                    1br -
                ",Roxborough/Manayunk,https://philadelphia.craigslist.org/apa/d/philadelphia-newly-renovated-apt-ctrac/6879061940.html
May 10,Come home to this new loft style apartment near Washington Square!,$1895,"
                    1br -
                    650ft",,https://philadelphia.craigslist.org/apa/d/philadelphia-come-home-to-this-new-loft/6870548666.html
May 10,"Spacious Apt./Parking ""Great Location"" Must See! Move-In Special!",$1025,"
                    2br -
                ",ROXBOROUGH/MANAYUNK,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-apt-parking-great/6879490770.html
May 10,"Two level home with 4 bedrooms , 2 baths and extra large living room!",$2200,"
                    4br -
                    1200ft",,https://philadelphia.craigslist.org/apa/d/philadelphia-two-level-home-with-4/6874148293.html
May 10,"2 Bed 1 Bath - Air Conditioning, Short-term leases available",$1375,"
                    2br -
                    1003ft",,https://philadelphia.craigslist.org/apa/d/cheyney-2-bed-1-bath-air-conditioning/6885807114.html
May 10,"Spacious Apt./Parking ""Great Location"" Must See! Move-In Special!",$895,"
                    1br -
                ",ROXBOROUGH/MANAYUNK,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-apt-parking-great/6879490240.html
May 10,Live in a tiny house fantasy in Philadelphia!,$1100,"
                    335ft",,https://philadelphia.craigslist.org/apa/d/philadelphia-live-in-tiny-house-fantasy/6867388554.html
May 10,"Private, gated parking available for just $75/mo, and the building",$2195,"
                    3br -
                    51100ft",North Central Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-private-gated-parking/6885797815.html
